mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_colsample_bytree,param_gamma,param_learning_rate,param_max_depth,param_min_child_weight,param_n_estimators,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
0.02100030581156413,0.0008164383379213678,0.0016663074493408203,0.00047103333986194185,0.6,5,0.001,4,10,50,0.8,"{'colsample_bytree': 0.6, 'gamma': 5, 'learning_rate': 0.001, 'max_depth': 4, 'min_child_weight': 10, 'n_estimators': 50, 'subsample': 0.8}",0.9222797927461139,0.9041450777202072,0.9064935064935065,0.9109727923199425,0.008052534731536188,9012
0.018000284830729168,8.104673248279548e-07,0.0023336410522460938,0.00047204486388140876,0.6,5,0.001,4,10,50,1.0,"{'colsample_bytree': 0.6, 'gamma': 5, 'learning_rate': 0.001, 'max_depth': 4, 'min_child_weight': 10, 'n_estimators': 50, 'subsample': 1.0}",0.9248704663212435,0.9093264248704663,0.9194805194805195,0.9178924702240764,0.006444415230080305,7026
0.03333330154418945,0.00047103333986194185,0.002000093460083008,1.9466795466607238e-07,0.6,5,0.001,4,10,100,0.6,"{'colsample_bytree': 0.6, 'gamma': 5, 'learning_rate': 0.001, 'max_depth': 4, 'min_child_weight': 10, 'n_estimators': 100, 'subsample': 0.6}",0.9248704663212435,0.9041450777202072,0.9064935064935065,0.911836350178319,0.00926624401240859,8796
0.03600041071573893,2.247831920581015e-07,0.002000013987223307,2.247831920581015e-07,0.6,5,0.001,4,10,100,0.8,"{'colsample_bytree': 0.6, 'gamma': 5, 'learning_rate': 0.001, 'max_depth': 4, 'min_child_weight': 10, 'n_estimators': 100, 'subsample': 0.8}",0.9248704663212435,0.9041450777202072,0.9064935064935065,0.911836350178319,0.00926624401240859,8796
0.03566694259643555,0.001248212094176115,0.0019997755686442056,6.25769923052137e-07,0.6,5,0.001,4,10,100,1.0,"{'colsample_bytree': 0.6, 'gamma': 5, 'learning_rate': 0.001, 'max_depth': 4, 'min_child_weight': 10, 'n_estimators': 100, 'subsample': 1.0}",0.927461139896373,0.9093264248704663,0.9194805194805195,0.9187560280824529,0.007421169634099275,6681
0.005333662033081055,0.00047120258063725257,0.0019998550415039062,5.150429962800233e-07,0.6,5,0.001,5,1,5,0.6,"{'colsample_bytree': 0.6, 'gamma': 5, 'learning_rate': 0.001, 'max_depth': 5, 'min_child_weight': 1, 'n_estimators': 5, 'subsample': 0.6}",0.9300518134715026,0.9093264248704663,0.9272727272727272,0.922216988538232,0.009185343534842051,5166
0.004999955495198567,2.9736021254650284e-07,0.0013336340586344402,0.0004710898674658932,0.6,5,0.001,5,1,5,0.8,"{'colsample_bytree': 0.6, 'gamma': 5, 'learning_rate': 0.001, 'max_depth': 5, 'min_child_weight': 1, 'n_estimators': 5, 'subsample': 0.8}",0.9300518134715026,0.9067357512953368,0.9402597402597402,0.9256824350088598,0.014030515793173002,3906
0.004666805267333984,0.000471707528533926,0.0020001729329427085,2.9736021254650284e-07,0.6,5,0.001,5,1,5,1.0,"{'colsample_bytree': 0.6, 'gamma': 5, 'learning_rate': 0.001, 'max_depth': 5, 'min_child_weight': 1, 'n_estimators': 5, 'subsample': 1.0}",0.9300518134715026,0.9119170984455959,0.9428571428571428,0.9282753515914136,0.012693527212866698,3171
0.00733335812886556,0.0004716513427792448,0.0019997755686442056,7.370009816086851e-07,0.6,5,0.001,5,1,10,0.6,"{'colsample_bytree': 0.6, 'gamma': 5, 'learning_rate': 0.001, 'max_depth': 5, 'min_child_weight': 1, 'n_estimators': 10, 'subsample': 0.6}",0.9352331606217616,0.9145077720207254,0.9298701298701298,0.926537020837539,0.008783228147378192,3797
0.007667223612467448,0.00047148278552956437,0.0019996960957845054,4.899036091938795e-07,0.6,5,0.001,5,1,10,0.8,"{'colsample_bytree': 0.6, 'gamma': 5, 'learning_rate': 0.001, 'max_depth': 5, 'min_child_weight': 1, 'n_estimators': 10, 'subsample': 0.8}",0.9378238341968912,0.9119170984455959,0.9428571428571428,0.9308660251665432,0.013555562620174731,2486
0.008000930150349935,4.052336624139774e-07,0.0016658306121826172,0.0004712018568280267,0.6,5,0.001,5,1,10,1.0,"{'colsample_bytree': 0.6, 'gamma': 5, 'learning_rate': 0.001, 'max_depth': 5, 'min_child_weight': 1, 'n_estimators': 10, 'subsample': 1.0}",0.9404145077720207,0.9196891191709845,0.935064935064935,0.9317228540026466,0.00878493265146524,2330
0.009333133697509766,0.00047153903155141864,0.0010000069936116536,4.49566384116203e-07,0.6,5,0.001,5,1,15,0.6,"{'colsample_bytree': 0.6, 'gamma': 5, 'learning_rate': 0.001, 'max_depth': 5, 'min_child_weight': 1, 'n_estimators': 15, 'subsample': 0.6}",0.9352331606217616,0.9145077720207254,0.9376623376623376,0.9291344234349416,0.01039004087153844,3001
0.01033329963684082,0.0004703589905164545,0.0016666253407796223,0.0004719329541161886,0.6,5,0.001,5,1,15,0.8,"{'colsample_bytree': 0.6, 'gamma': 5, 'learning_rate': 0.001, 'max_depth': 5, 'min_child_weight': 1, 'n_estimators': 15, 'subsample': 0.8}",0.9352331606217616,0.9067357512953368,0.9428571428571428,0.9282753515914136,0.015545568756989269,3171
0.010000387827555338,9.989583563785977e-07,0.0023326873779296875,0.00047153903155141864,0.6,5,0.001,5,1,15,1.0,"{'colsample_bytree': 0.6, 'gamma': 5, 'learning_rate': 0.001, 'max_depth': 5, 'min_child_weight': 1, 'n_estimators': 15, 'subsample': 1.0}",0.9378238341968912,0.9196891191709845,0.935064935064935,0.9308592961442702,0.007978409253143528,2603
0.026333729426066082,0.0009423473821463927,0.001999934514363607,6.836513890459241e-07,0.6,5,0.001,5,1,50,0.6,"{'colsample_bytree': 0.6, 'gamma': 5, 'learning_rate': 0.001, 'max_depth': 5, 'min_child_weight': 1, 'n_estimators': 50, 'subsample': 0.6}",0.9300518134715026,0.9119170984455959,0.9194805194805195,0.9204831437992059,0.007437334375120684,5967
0.024999618530273438,0.0008158536766997419,0.0016666253407796223,0.00047142655959197545,0.6,5,0.001,5,1,50,0.8,"{'colsample_bytree': 0.6, 'gamma': 5, 'learning_rate': 0.001, 'max_depth': 5, 'min_child_weight': 1, 'n_estimators': 50, 'subsample': 0.8}",0.9326424870466321,0.9145077720207254,0.9246753246753247,0.9239418612475606,0.007421610279789324,4613
0.022334178288777668,0.00047165182485899015,0.001999378204345703,7.018852922382233e-07,0.6,5,0.001,5,1,50,1.0,"{'colsample_bytree': 0.6, 'gamma': 5, 'learning_rate': 0.001, 'max_depth': 5, 'min_child_weight': 1, 'n_estimators': 50, 'subsample': 1.0}",0.9378238341968912,0.9196891191709845,0.9428571428571428,0.9334566987416727,0.009949647713822745,1843
0.041333278020222984,0.001246788910716489,0.002000570297241211,5.840038639982171e-07,0.6,5,0.001,5,1,100,0.6,"{'colsample_bytree': 0.6, 'gamma': 5, 'learning_rate': 0.001, 'max_depth': 5, 'min_child_weight': 1, 'n_estimators': 100, 'subsample': 0.6}",0.9300518134715026,0.917098445595855,0.9194805194805195,0.922210259515959,0.005629449074659433,5291
0.04499983787536621,0.0008168273640935156,0.002333482106526693,0.0004709769932174506,0.6,5,0.001,5,1,100,0.8,"{'colsample_bytree': 0.6, 'gamma': 5, 'learning_rate': 0.001, 'max_depth': 5, 'min_child_weight': 1, 'n_estimators': 100, 'subsample': 0.8}",0.9300518134715026,0.9145077720207254,0.922077922077922,0.9222125025233833,0.006346541844610861,5233
0.04233320554097494,0.0009431341232808573,0.0020002524058024087,2.9736021254650284e-07,0.6,5,0.001,5,1,100,1.0,"{'colsample_bytree': 0.6, 'gamma': 5, 'learning_rate': 0.001, 'max_depth': 5, 'min_child_weight': 1, 'n_estimators': 100, 'subsample': 1.0}",0.9430051813471503,0.9196891191709845,0.935064935064935,0.9325864118610232,0.009678739477327059,2100
0.004333178202311198,0.00047108962613854846,0.001999934514363607,0.0008163400698263976,0.6,5,0.001,5,5,5,0.6,"{'colsample_bytree': 0.6, 'gamma': 5, 'learning_rate': 0.001, 'max_depth': 5, 'min_child_weight': 5, 'n_estimators': 5, 'subsample': 0.6}",0.9248704663212435,0.9015544041450777,0.922077922077922,0.9161675975147476,0.01039578892892865,7535
0.004666725794474284,0.00047165182485899015,0.0013337135314941406,0.00047086460162382225,0.6,5,0.001,5,5,5,0.8,"{'colsample_bytree': 0.6, 'gamma': 5, 'learning_rate': 0.001, 'max_depth': 5, 'min_child_weight': 5, 'n_estimators': 5, 'subsample': 0.8}",0.9300518134715026,0.9145077720207254,0.9298701298701298,0.924809905120786,0.0072850857712303315,4290
0.004666725794474284,0.0004709772346025081,0.0016663869222005208,0.0004712579621498098,0.6,5,0.001,5,5,5,1.0,"{'colsample_bytree': 0.6, 'gamma': 5, 'learning_rate': 0.001, 'max_depth': 5, 'min_child_weight': 5, 'n_estimators': 5, 'subsample': 1.0}",0.927461139896373,0.917098445595855,0.9376623376623376,0.9274073077181885,0.008395260077688418,3436
0.0063334306081136065,0.0004713141679983425,0.0016668637593587239,0.000471258122977251,0.6,5,0.001,5,5,10,0.6,"{'colsample_bytree': 0.6, 'gamma': 5, 'learning_rate': 0.001, 'max_depth': 5, 'min_child_weight': 5, 'n_estimators': 10, 'subsample': 0.6}",0.9248704663212435,0.9015544041450777,0.922077922077922,0.9161675975147476,0.01039578892892865,7535
0.006333669026692708,0.0004713141679983425,0.0016659895579020183,0.00047165134277924473,0.6,5,0.001,5,5,10,0.8,"{'colsample_bytree': 0.6, 'gamma': 5, 'learning_rate': 0.001, 'max_depth': 5, 'min_child_weight': 5, 'n_estimators': 10, 'subsample': 0.8}",0.927461139896373,0.917098445595855,0.935064935064935,0.9265415068523876,0.007363558001506866,3681
0.006333589553833008,0.00047137035374583886,0.001333157221476237,0.000471595136937897,0.6,5,0.001,5,5,10,1.0,"{'colsample_bytree': 0.6, 'gamma': 5, 'learning_rate': 0.001, 'max_depth': 5, 'min_child_weight': 5, 'n_estimators': 10, 'subsample': 1.0}",0.927461139896373,0.917098445595855,0.9194805194805195,0.9213467016575825,0.004431578742764866,5545
0.008000055948893229,1.1239159602905075e-07,0.0019998550415039062,3.371747880871523e-07,0.6,5,0.001,5,5,15,0.6,"{'colsample_bytree': 0.6, 'gamma': 5, 'learning_rate': 0.001, 'max_depth': 5, 'min_child_weight': 5, 'n_estimators': 15, 'subsample': 0.6}",0.9248704663212435,0.9015544041450777,0.9298701298701298,0.9187650001121503,0.012339708777138367,6552
0.00800021489461263,2.247831920581015e-07,0.0019996166229248047,1.9466795466607238e-07,0.6,5,0.001,5,5,15,0.8,"{'colsample_bytree': 0.6, 'gamma': 5, 'learning_rate': 0.001, 'max_depth': 5, 'min_child_weight': 5, 'n_estimators': 15, 'subsample': 0.8}",0.9300518134715026,0.9119170984455959,0.935064935064935,0.9256779489940111,0.009943292643435598,3921
0.007999817530314127,5.947204250930057e-07,0.0016671816507975261,0.00047148278552956437,0.6,5,0.001,5,5,15,1.0,"{'colsample_bytree': 0.6, 'gamma': 5, 'learning_rate': 0.001, 'max_depth': 5, 'min_child_weight': 5, 'n_estimators': 15, 'subsample': 1.0}",0.9300518134715026,0.9196891191709845,0.922077922077922,0.9239396182401363,0.004430635224720418,4692
0.019333044687906902,0.000470752210030195,0.001999934514363607,6.836513890459241e-07,0.6,5,0.001,5,5,50,0.6,"{'colsample_bytree': 0.6, 'gamma': 5, 'learning_rate': 0.001, 'max_depth': 5, 'min_child_weight': 5, 'n_estimators': 50, 'subsample': 0.6}",0.9248704663212435,0.9041450777202072,0.9116883116883117,0.9135679519099208,0.008564859161636724,8435
0.020333210627237957,0.0004712579621498098,0.0016668637593587239,0.0004709208275973758,0.6,5,0.001,5,5,50,0.8,"{'colsample_bytree': 0.6, 'gamma': 5, 'learning_rate': 0.001, 'max_depth': 5, 'min_child_weight': 5, 'n_estimators': 50, 'subsample': 0.8}",0.9248704663212435,0.9145077720207254,0.9194805194805195,0.9196195859408295,0.004231694924557199,6326
0.019333600997924805,0.0004712018568280267,0.002000093460083008,6.743495761743046e-07,0.6,5,0.001,5,5,50,1.0,"{'colsample_bytree': 0.6, 'gamma': 5, 'learning_rate': 0.001, 'max_depth': 5, 'min_child_weight': 5, 'n_estimators': 50, 'subsample': 1.0}",0.927461139896373,0.917098445595855,0.9194805194805195,0.9213467016575825,0.004431578742764866,5545
0.036333719889322914,0.001246895104820881,0.0019997755686442056,2.9736021254650284e-07,0.6,5,0.001,5,5,100,0.6,"{'colsample_bytree': 0.6, 'gamma': 5, 'learning_rate': 0.001, 'max_depth': 5, 'min_child_weight': 5, 'n_estimators': 100, 'subsample': 0.6}",0.9248704663212435,0.9067357512953368,0.9116883116883117,0.9144315097682973,0.007653357609452171,8199
0.039000352223714195,0.0008166321935701823,0.001999934514363607,6.836513890459241e-07,0.6,5,0.001,5,5,100,0.8,"{'colsample_bytree': 0.6, 'gamma': 5, 'learning_rate': 0.001, 'max_depth': 5, 'min_child_weight': 5, 'n_estimators': 100, 'subsample': 0.8}",0.9300518134715026,0.917098445595855,0.9168831168831169,0.9213444586501581,0.006157657162819045,5703
0.03766632080078125,0.0017003449097960568,0.0019997755686442056,0.0008162427648661016,0.6,5,0.001,5,5,100,1.0,"{'colsample_bytree': 0.6, 'gamma': 5, 'learning_rate': 0.001, 'max_depth': 5, 'min_child_weight': 5, 'n_estimators': 100, 'subsample': 1.0}",0.927461139896373,0.9196891191709845,0.9194805194805195,0.922210259515959,0.003713909623274666,5291
0.005000193913777669,5.947204250930057e-07,0.0016668637593587239,0.000471763814700398,0.6,5,0.001,5,10,5,0.6,"{'colsample_bytree': 0.6, 'gamma': 5, 'learning_rate': 0.001, 'max_depth': 5, 'min_child_weight': 10, 'n_estimators': 5, 'subsample': 0.6}",0.9248704663212435,0.9041450777202072,0.9168831168831169,0.9152995536415225,0.008534876979042608,7943
0.004999637603759766,0.0,0.0020001729329427085,5.947204250930057e-07,0.6,5,0.001,5,10,5,0.8,"{'colsample_bytree': 0.6, 'gamma': 5, 'learning_rate': 0.001, 'max_depth': 5, 'min_child_weight': 10, 'n_estimators': 5, 'subsample': 0.8}",0.9222797927461139,0.9015544041450777,0.922077922077922,0.9153040396563711,0.009722809794901097,7902
0.004666487375895183,0.0004711457314195873,0.001666704813639323,0.0004713141679983425,0.6,5,0.001,5,10,5,1.0,"{'colsample_bytree': 0.6, 'gamma': 5, 'learning_rate': 0.001, 'max_depth': 5, 'min_child_weight': 10, 'n_estimators': 5, 'subsample': 1.0}",0.9119170984455959,0.9041450777202072,0.9324675324675324,0.9161765695444452,0.01194843591605251,7487
0.006001393000284831,2.4183788386508526e-06,0.0019985040028889975,2.4183788386508526e-06,0.6,5,0.001,5,10,10,0.6,"{'colsample_bytree': 0.6, 'gamma': 5, 'learning_rate': 0.001, 'max_depth': 5, 'min_child_weight': 10, 'n_estimators': 10, 'subsample': 0.6}",0.9248704663212435,0.9041450777202072,0.9168831168831169,0.9152995536415225,0.008534876979042608,7943
0.00599980354309082,1.0115243642614567e-06,0.002000570297241211,7.018852922382233e-07,0.6,5,0.001,5,10,10,0.8,"{'colsample_bytree': 0.6, 'gamma': 5, 'learning_rate': 0.001, 'max_depth': 5, 'min_child_weight': 10, 'n_estimators': 10, 'subsample': 0.8}",0.9248704663212435,0.9041450777202072,0.9272727272727272,0.918762757104726,0.010382681970833103,6561
0.006665388743082683,0.00047030344942578255,0.0013336340586344402,0.00047108962613854846,0.6,5,0.001,5,10,10,1.0,"{'colsample_bytree': 0.6, 'gamma': 5, 'learning_rate': 0.001, 'max_depth': 5, 'min_child_weight': 10, 'n_estimators': 10, 'subsample': 1.0}",0.9119170984455959,0.9119170984455959,0.9194805194805195,0.9144382387905704,0.0035654308685089584,8108
0.007666985193888347,0.00047064005999455894,0.001666704813639323,0.00047080839576569357,0.6,5,0.001,5,10,15,0.6,"{'colsample_bytree': 0.6, 'gamma': 5, 'learning_rate': 0.001, 'max_depth': 5, 'min_child_weight': 10, 'n_estimators': 15, 'subsample': 0.6}",0.9248704663212435,0.9041450777202072,0.9142857142857143,0.9144337527757216,0.008461751974301122,8169
0.008666356404622396,0.00047142655959197545,0.0016665458679199219,0.0004715389511856095,0.6,5,0.001,5,10,15,0.8,"{'colsample_bytree': 0.6, 'gamma': 5, 'learning_rate': 0.001, 'max_depth': 5, 'min_child_weight': 10, 'n_estimators': 15, 'subsample': 0.8}",0.9248704663212435,0.9041450777202072,0.9272727272727272,0.918762757104726,0.010382681970833103,6561
0.007999181747436523,7.018852922382233e-07,0.001999934514363607,2.9736021254650284e-07,0.6,5,0.001,5,10,15,1.0,"{'colsample_bytree': 0.6, 'gamma': 5, 'learning_rate': 0.001, 'max_depth': 5, 'min_child_weight': 10, 'n_estimators': 15, 'subsample': 1.0}",0.9119170984455959,0.9093264248704663,0.9142857142857143,0.9118430792005922,0.0020252978402399186,8733
0.018666982650756836,0.0009434150771521256,0.001666704813639323,0.00047198851756015723,0.6,5,0.001,5,10,50,0.6,"{'colsample_bytree': 0.6, 'gamma': 5, 'learning_rate': 0.001, 'max_depth': 5, 'min_child_weight': 10, 'n_estimators': 50, 'subsample': 0.6}",0.9222797927461139,0.9041450777202072,0.9064935064935065,0.9109727923199425,0.008052534731536188,9012
0.01966706911722819,0.0004713141679983425,0.001333316167195638,0.00047097707367915016,0.6,5,0.001,5,10,50,0.8,"{'colsample_bytree': 0.6, 'gamma': 5, 'learning_rate': 0.001, 'max_depth': 5, 'min_child_weight': 10, 'n_estimators': 50, 'subsample': 0.8}",0.9222797927461139,0.9041450777202072,0.9064935064935065,0.9109727923199425,0.008052534731536188,9012
0.019000450770060223,0.0008163400698263977,0.0019997755686442056,4.899036091938795e-07,0.6,5,0.001,5,10,50,1.0,"{'colsample_bytree': 0.6, 'gamma': 5, 'learning_rate': 0.001, 'max_depth': 5, 'min_child_weight': 10, 'n_estimators': 50, 'subsample': 1.0}",0.9248704663212435,0.9093264248704663,0.9194805194805195,0.9178924702240764,0.006444415230080305,7026
0.03466629981994629,0.0009430778822797648,0.0019998550415039062,3.371747880871523e-07,0.6,5,0.001,5,10,100,0.6,"{'colsample_bytree': 0.6, 'gamma': 5, 'learning_rate': 0.001, 'max_depth': 5, 'min_child_weight': 10, 'n_estimators': 100, 'subsample': 0.6}",0.9248704663212435,0.9041450777202072,0.9064935064935065,0.911836350178319,0.00926624401240859,8796
0.03700065612792969,0.0008167294212012164,0.001999378204345703,5.840038639982171e-07,0.6,5,0.001,5,10,100,0.8,"{'colsample_bytree': 0.6, 'gamma': 5, 'learning_rate': 0.001, 'max_depth': 5, 'min_child_weight': 10, 'n_estimators': 100, 'subsample': 0.8}",0.9248704663212435,0.9041450777202072,0.9064935064935065,0.911836350178319,0.00926624401240859,8796
0.03667322794596354,0.0004768024405450473,0.0023332436879475913,0.00047114573141958735,0.6,5,0.001,5,10,100,1.0,"{'colsample_bytree': 0.6, 'gamma': 5, 'learning_rate': 0.001, 'max_depth': 5, 'min_child_weight': 10, 'n_estimators': 100, 'subsample': 1.0}",0.927461139896373,0.9093264248704663,0.9194805194805195,0.9187560280824529,0.007421169634099275,6681
0.004000504811604817,8.104673248279548e-07,0.0019997755686442056,1.0721474936192862e-06,0.6,5,0.01,3,1,5,0.6,"{'colsample_bytree': 0.6, 'gamma': 5, 'learning_rate': 0.01, 'max_depth': 3, 'min_child_weight': 1, 'n_estimators': 5, 'subsample': 0.6}",0.9248704663212435,0.9067357512953368,0.9272727272727272,0.9196263149631024,0.009167612854474788,6238
0.0050000349680582685,9.602742174144247e-07,0.0013337135314941406,0.0004723820385548925,0.6,5,0.01,3,1,5,0.8,"{'colsample_bytree': 0.6, 'gamma': 5, 'learning_rate': 0.01, 'max_depth': 3, 'min_child_weight': 1, 'n_estimators': 5, 'subsample': 0.8}",0.9300518134715026,0.917098445595855,0.9246753246753247,0.9239418612475606,0.005313561974191778,4613
0.00466609001159668,0.0004713705145349331,0.0013338724772135417,0.000471258122977251,0.6,5,0.01,3,1,5,1.0,"{'colsample_bytree': 0.6, 'gamma': 5, 'learning_rate': 0.01, 'max_depth': 3, 'min_child_weight': 1, 'n_estimators': 5, 'subsample': 1.0}",0.927461139896373,0.9119170984455959,0.9324675324675324,0.9239485902698338,0.008749612878357066,4524
0.0063324769337972,0.0004716514231259032,0.0020001729329427085,1.1239159602905075e-07,0.6,5,0.01,3,1,10,0.6,"{'colsample_bytree': 0.6, 'gamma': 5, 'learning_rate': 0.01, 'max_depth': 3, 'min_child_weight': 1, 'n_estimators': 10, 'subsample': 0.6}",0.9248704663212435,0.9145077720207254,0.9298701298701298,0.9230827894040329,0.006397778324988296,4873
0.005999406178792317,0.000816243113067698,0.0020002524058024087,4.052336624139774e-07,0.6,5,0.01,3,1,10,0.8,"{'colsample_bytree': 0.6, 'gamma': 5, 'learning_rate': 0.01, 'max_depth': 3, 'min_child_weight': 1, 'n_estimators': 10, 'subsample': 0.8}",0.9248704663212435,0.9119170984455959,0.9402597402597402,0.9256824350088598,0.011585071028798894,3906
0.0060007572174072266,5.150429962800233e-07,0.0019992987314860025,4.49566384116203e-07,0.6,5,0.01,3,1,10,1.0,"{'colsample_bytree': 0.6, 'gamma': 5, 'learning_rate': 0.01, 'max_depth': 3, 'min_child_weight': 1, 'n_estimators': 10, 'subsample': 1.0}",0.9300518134715026,0.917098445595855,0.9272727272727272,0.9248076621133615,0.005568054388527688,4340
0.008667310078938803,0.000470583974953851,0.0019992192586263022,6.836513890459241e-07,0.6,5,0.01,3,1,15,0.6,"{'colsample_bytree': 0.6, 'gamma': 5, 'learning_rate': 0.01, 'max_depth': 3, 'min_child_weight': 1, 'n_estimators': 15, 'subsample': 0.6}",0.927461139896373,0.9145077720207254,0.9324675324675324,0.9248121481282103,0.007567523455200694,4232
0.008667627970377604,0.00047165182485899015,0.0016663869222005208,0.0004714268007468411,0.6,5,0.01,3,1,15,0.8,"{'colsample_bytree': 0.6, 'gamma': 5, 'learning_rate': 0.01, 'max_depth': 3, 'min_child_weight': 1, 'n_estimators': 15, 'subsample': 0.8}",0.9300518134715026,0.9145077720207254,0.9402597402597402,0.9282731085839894,0.010588163528313254,3220
0.007000128428141276,8.104673248279548e-07,0.001666704813639323,0.00047148338834460097,0.6,5,0.01,3,1,15,1.0,"{'colsample_bytree': 0.6, 'gamma': 5, 'learning_rate': 0.01, 'max_depth': 3, 'min_child_weight': 1, 'n_estimators': 15, 'subsample': 1.0}",0.9352331606217616,0.9196891191709845,0.9246753246753247,0.9265325348226902,0.0064802895153677565,3864
0.019999901453653973,0.0008167294057348078,0.0016669432322184246,0.0004721574560906121,0.6,5,0.01,3,1,50,0.6,"{'colsample_bytree': 0.6, 'gamma': 5, 'learning_rate': 0.01, 'max_depth': 3, 'min_child_weight': 1, 'n_estimators': 50, 'subsample': 0.6}",0.927461139896373,0.9119170984455959,0.9194805194805195,0.9196195859408295,0.006346590200843121,6326
0.020332733790079754,0.00047226952663482016,0.0020003318786621094,3.371747880871523e-07,0.6,5,0.01,3,1,50,0.8,"{'colsample_bytree': 0.6, 'gamma': 5, 'learning_rate': 0.01, 'max_depth': 3, 'min_child_weight': 1, 'n_estimators': 50, 'subsample': 0.8}",0.9300518134715026,0.9119170984455959,0.9194805194805195,0.9204831437992059,0.007437334375120684,5967
0.01900021235148112,4.899036091938795e-07,0.0019996166229248047,1.9466795466607238e-07,0.6,5,0.01,3,1,50,1.0,"{'colsample_bytree': 0.6, 'gamma': 5, 'learning_rate': 0.01, 'max_depth': 3, 'min_child_weight': 1, 'n_estimators': 50, 'subsample': 1.0}",0.9352331606217616,0.9119170984455959,0.922077922077922,0.9230760603817597,0.009544872931087077,4966
0.033333778381347656,0.00047137035374583886,0.0019996166229248047,3.8933590933214475e-07,0.6,5,0.01,3,1,100,0.6,"{'colsample_bytree': 0.6, 'gamma': 5, 'learning_rate': 0.01, 'max_depth': 3, 'min_child_weight': 1, 'n_estimators': 100, 'subsample': 0.6}",0.9248704663212435,0.9145077720207254,0.9142857142857143,0.9178879842092277,0.00493819263448242,7102
0.03500032424926758,0.0008163400853001826,0.002000013987223307,6.25769923052137e-07,0.6,5,0.01,3,1,100,0.8,"{'colsample_bytree': 0.6, 'gamma': 5, 'learning_rate': 0.01, 'max_depth': 3, 'min_child_weight': 1, 'n_estimators': 100, 'subsample': 0.8}",0.9300518134715026,0.9119170984455959,0.9194805194805195,0.9204831437992059,0.007437334375120684,5967
0.03466661771138509,0.0012471499763186424,0.0020002524058024087,5.619579801452538e-07,0.6,5,0.01,3,1,100,1.0,"{'colsample_bytree': 0.6, 'gamma': 5, 'learning_rate': 0.01, 'max_depth': 3, 'min_child_weight': 1, 'n_estimators': 100, 'subsample': 1.0}",0.9352331606217616,0.9093264248704663,0.9142857142857143,0.9196150999259807,0.011227689070592985,6480
0.004666566848754883,0.00047153919228299577,0.001667340596516927,0.0004704150352493203,0.6,5,0.01,3,5,5,0.6,"{'colsample_bytree': 0.6, 'gamma': 5, 'learning_rate': 0.01, 'max_depth': 3, 'min_child_weight': 5, 'n_estimators': 5, 'subsample': 0.6}",0.9248704663212435,0.9015544041450777,0.9246753246753247,0.9170333983805485,0.010945591714530533,7272
0.0046672821044921875,0.0004712018568280267,0.0013328393300374348,0.000471314409210715,0.6,5,0.01,3,5,5,0.8,"{'colsample_bytree': 0.6, 'gamma': 5, 'learning_rate': 0.01, 'max_depth': 3, 'min_child_weight': 5, 'n_estimators': 5, 'subsample': 0.8}",0.9300518134715026,0.9145077720207254,0.9246753246753247,0.9230783033891842,0.0064455237127357765,4907
0.0043328603108723955,0.00047165182485899015,0.001333316167195638,0.0004714827453418679,0.6,5,0.01,3,5,5,1.0,"{'colsample_bytree': 0.6, 'gamma': 5, 'learning_rate': 0.01, 'max_depth': 3, 'min_child_weight': 5, 'n_estimators': 5, 'subsample': 1.0}",0.927461139896373,0.917098445595855,0.9324675324675324,0.9256757059865869,0.006400158253353488,3993
0.0060002803802490234,1.9466795466607238e-07,0.0019996166229248047,0.0,0.6,5,0.01,3,5,10,0.6,"{'colsample_bytree': 0.6, 'gamma': 5, 'learning_rate': 0.01, 'max_depth': 3, 'min_child_weight': 5, 'n_estimators': 10, 'subsample': 0.6}",0.9248704663212435,0.9041450777202072,0.9246753246753247,0.9178969562389251,0.009724372890172186,6955
0.006333589553833008,0.0004715389511856095,0.001332998275756836,0.00047137035374583886,0.6,5,0.01,3,5,10,0.8,"{'colsample_bytree': 0.6, 'gamma': 5, 'learning_rate': 0.01, 'max_depth': 3, 'min_child_weight': 5, 'n_estimators': 10, 'subsample': 0.8}",0.927461139896373,0.9145077720207254,0.935064935064935,0.9256779489940111,0.008486619486079408,3921
0.006000041961669922,1.9466795466607238e-07,0.0009996891021728516,3.371747880871523e-07,0.6,5,0.01,3,5,10,1.0,"{'colsample_bytree': 0.6, 'gamma': 5, 'learning_rate': 0.01, 'max_depth': 3, 'min_child_weight': 5, 'n_estimators': 10, 'subsample': 1.0}",0.9196891191709845,0.917098445595855,0.9168831168831169,0.9178902272166521,0.001275042695011618,7042
0.007333119710286458,0.0004716513427792448,0.0013332366943359375,0.00047137035374583886,0.6,5,0.01,3,5,15,0.6,"{'colsample_bytree': 0.6, 'gamma': 5, 'learning_rate': 0.01, 'max_depth': 3, 'min_child_weight': 5, 'n_estimators': 15, 'subsample': 0.6}",0.9248704663212435,0.9041450777202072,0.9246753246753247,0.9178969562389251,0.009724372890172186,6955
0.007666428883870442,0.0004719323518753975,0.001666704813639323,0.00047148278552956437,0.6,5,0.01,3,5,15,0.8,"{'colsample_bytree': 0.6, 'gamma': 5, 'learning_rate': 0.01, 'max_depth': 3, 'min_child_weight': 5, 'n_estimators': 15, 'subsample': 0.8}",0.9300518134715026,0.9119170984455959,0.935064935064935,0.9256779489940111,0.009943292643435598,3921
