,Title,Author,Year,Rating,Raters,Genres
803,The Merry Spinster: Tales of Everyday Horror (Paperback),Daniel M. Lavery,2018,3.3,6002,"Short Stories,Fantasy,Horror,Fiction,Fantasy,Retellings,LGBT,LGBT,Adult,Anthologies"
804,The Bird Eater (Audio CD),Ania Ahlborn,2014,3.51,8214,"Horror,Fiction,Fantasy,Mystery,Thriller,Fantasy,Fantasy,Adult,Paranormal,Suspense"
805,And Then I Woke Up (Paperback),Malcolm Devlin,2022,3.6,1891,"Horror,Novella,Science Fiction,Fiction,Adult,Fantasy,Horror,Short Stories,Magical Realism,Science Fiction"
806,"Something to Fear (The Walking Dead, #17)",Robert Kirkman,2012,4.33,13339,"Sequential Art,Sequential Art,Horror,Horror,Fiction,Graphic Novels Comics,Apocalyptic,Comics,Science Fiction,Fantasy"
807,Dagon (Kindle Edition),H.P. Lovecraft,1917,3.7,7659,"Horror,Short Stories,Fiction,Horror,Classics,Fantasy,Fantasy,Literature,Audiobook,Lovecraftian"
808,The Body (Paperback),Robin Waterfield,1982,4.28,40555,"Horror,Fiction,Short Stories,Young Adult,Thriller,Mystery,Young Adult,Audiobook,Classics,Novella"
809,Darkness (Paperback),John Saul,1991,3.95,20883,"Horror,Fiction,Thriller,Mystery,Suspense,Fantasy,Fantasy,Science Fiction,Fantasy,Adult"
810,Blockade Billy (Hardcover),Stephen King,2010,3.46,21262,"Horror,Fiction,Sports,Sports,Short Stories,Thriller,Suspense,Mystery,Novella,Audiobook"
811,"Day by Day Armageddon (Day by Day Armageddon, #1)",J.L. Bourne,2004,4.01,17454,"Horror,Horror,Apocalyptic,Fiction,Science Fiction,Science Fiction,Fantasy,Science Fiction,Adventure,Audiobook"
812,The Drowning Girl (Paperback),Caitlín R. Kiernan,2012,3.72,5069,"Horror,Fantasy,Fiction,LGBT,Fantasy,LGBT,Fantasy,Health,Mental Health,Fantasy"
813,Inspection (Kindle Edition),Josh Malerman,2019,3.48,6801,"Horror,Fiction,Thriller,Mystery,Science Fiction,Science Fiction,Thriller,Audiobook,Adult,Suspense"
814,"My Soul to Keep (African Immortals, #1)",Tananarive Due,1997,4.15,5644,"Horror,Fantasy,Fiction,Fantasy,Paranormal,Fantasy,Science Fiction,Cultural,Fantasy,Adult"
815,Blindness (Kindle Edition),José Saramago,1996,4.16,254522,"Fiction,Science Fiction,Science Fiction,Classics,Novels,Literature,Cultural,Horror,European Literature,Nobel Prize"
816,"The First Days (As the World Dies, #1)",Rhiannon Frater,2008,3.77,9652,"Horror,Horror,Apocalyptic,Fiction,Science Fiction,Science Fiction,Science Fiction,Fantasy,Fantasy,Adult"
817,"Harrow the Ninth (The Locked Tomb, #2)",Tamsyn Muir,2020,4.29,41676,"Fantasy,Science Fiction,Fiction,LGBT,Horror,LGBT,Adult,Audiobook,LGBT,Mystery"
818,Dark Tales (Hardcover),Shirley Jackson,2016,4.02,5669,"Horror,Short Stories,Fiction,Classics,Gothic,Mystery,Thriller,Anthologies,Literature,Holiday"
819,The Demonologist (Hardcover),Andrew Pyper,2013,3.32,9334,"Horror,Fiction,Fantasy,Fantasy,Thriller,Mystery,Fantasy,Paranormal,Cultural,Adult"
820,Sensor (Hardcover),Junji Ito,2019,3.59,6270,"Sequential Art,Horror,Sequential Art,Fiction,Sequential Art,Fantasy,Adult,Cultural,Mystery,Science Fiction"
821,Wait Till Helen Comes (Paperback),Mary Downing Hahn,1986,4.13,22130,"Horror,Young Adult,Childrens,Mystery,Fiction,Childrens,Fantasy,Paranormal,Fantasy,Horror"
822,Falling Angel (Hardcover),William Hjortsberg,1978,3.91,4639,"Horror,Fiction,Mystery,Thriller,Mystery,Mystery,Fantasy,Thriller,Mystery,Fantasy"
823,"My Favorite Thing Is Monsters, Vol. 1 (My Favorite Thing Is Monsters, #1)",Emil Ferris,2017,4.22,20292,"Sequential Art,Sequential Art,Horror,Fiction,Mystery,Historical,Graphic Novels Comics,LGBT,Sequential Art,Fantasy"
824,The Enigma of Amigara Fault (ebook),Junji Ito,2002,4.35,7004,"Sequential Art,Horror,Sequential Art,Sequential Art,Short Stories,Fiction,Fantasy,Cultural,Asian Literature,Sequential Art"
825,The Woods Are Always Watching (Hardcover),Stephanie Perkins,2021,3.09,6647,"Horror,Young Adult,Thriller,Mystery,Thriller,Fiction,Contemporary,Audiobook,Adventure,Suspense"
826,"Prince Lestat (The Vampire Chronicles, #11)",Anne Rice,2014,3.83,22101,"Horror,Fantasy,Paranormal,Fiction,Fantasy,Fantasy,Gothic,Fantasy,Audiobook,Adult"
827,By the Light of the Moon (Paperback),Dean Koontz,2002,3.88,24630,"Horror,Fiction,Thriller,Suspense,Mystery,Fantasy,Science Fiction,Fantasy,Thriller,Fantasy"
828,Goblin (Hardcover),Josh Malerman,2017,3.42,3830,"Horror,Short Stories,Fiction,Adult,Fantasy,Fantasy,Thriller,Mystery,Novella,Adult Fiction"
829,Wormwood (Mass Market Paperback),Poppy Z. Brite,1993,3.92,5550,"Horror,Short Stories,Fiction,Fantasy,Gothic,Anthologies,Paranormal,LGBT,Fantasy,LGBT"
832,Mary: An Awakening of Terror (Paperback),Nat Cassidy,2022,3.9,1534,"Horror,Fiction,Adult,Thriller,Fantasy,Fantasy,Mystery,Fantasy,Dark,Paranormal"
833,"Death Note, Vol. 1: Boredom (Death Note, #1)",Tsugumi Ohba,2004,4.46,262815,"Sequential Art,Sequential Art,Fantasy,Sequential Art,Horror,Fiction,Mystery,Young Adult,Thriller,Comics Manga"
834,Shutter (Hardcover),Courtney Alameda,2015,3.77,2860,"Horror,Young Adult,Fantasy,Fantasy,Paranormal,Fantasy,Thriller,Fiction,Romance,Paranormal"
835,"The Tomb (Repairman Jack, #1)",F. Paul Wilson,1984,4.05,8315,"Horror,Thriller,Fantasy,Fiction,Fantasy,Mystery,Fantasy,Thriller,Adventure,Science Fiction"
836,"The Living Dead (The Living Dead, #1)",John Joseph Adams,2008,3.85,9089,"Horror,Horror,Short Stories,Fiction,Anthologies,Fantasy,Science Fiction,Apocalyptic,Science Fiction,Adult"
837,Wonderland (Hardcover),Zoje Stage,2020,3.11,3858,"Horror,Fiction,Thriller,Adult,Mystery,Fantasy,Audiobook,Fantasy,Thriller,Adult Fiction"
838,"Vampire Mountain (Cirque Du Freak, #4)",Darren Shan,2001,4.16,32691,"Fantasy,Young Adult,Horror,Paranormal,Fiction,Fantasy,Fantasy,Adventure,Childrens,Fantasy"
839,Strange Highways (Hardcover),Dean Koontz,1995,3.87,19507,"Horror,Fiction,Thriller,Short Stories,Mystery,Suspense,Fantasy,Science Fiction,Fantasy,Anthologies"
840,Riding the Bullet (Audio Cassette),Stephen King,2000,3.65,16630,"Horror,Fiction,Short Stories,Audiobook,Thriller,Fantasy,Fantasy,Paranormal,Novella,Suspense"
841,Twelve Nights at Rotter House (Paperback),J.W. Ocker,2019,3.42,2658,"Horror,Fiction,Fantasy,Audiobook,Mystery,Adult,Thriller,Paranormal,Holiday,Fantasy"
842,Apartment 16 (Paperback),Adam Nevill,2010,3.19,4710,"Horror,Fiction,Fantasy,Thriller,Fantasy,Mystery,Paranormal,Adult,Fantasy,Gothic"
843,"Welcome to Camp Nightmare  (Goosebumps, #9)",R.L. Stine,1993,3.78,15602,"Horror,Childrens,Fiction,Young Adult,Childrens,Fantasy,Mystery,Thriller,Fantasy,Novels"
844,And Then There Were None (Paperback),Agatha Christie,1939,4.28,1144929,"Mystery,Classics,Fiction,Mystery,Thriller,Thriller,Audiobook,Adult,Suspense,Novels"
845,Dissolving Classroom (Paperback),Junji Ito,2013,3.82,7225,"Sequential Art,Horror,Sequential Art,Sequential Art,Fiction,Short Stories,Graphic Novels Manga,Fantasy,Cultural,Adult"
846,"The Last Town (Wayward Pines, #3)",Blake Crouch,2014,4.09,53379,"Science Fiction,Thriller,Horror,Fiction,Mystery,Science Fiction,Apocalyptic,Thriller,Audiobook,Suspense"
847,White Horse (Hardcover),Erika T. Wurth,2022,3.7,2733,
848,Basketful of Heads (Hardcover),Joe Hill,2020,4.08,4712,"Horror,Sequential Art,Sequential Art,Fiction,Graphic Novels Comics,Thriller,Mystery,Superheroes,Adult,Comics"
849,The Hiding Place (Hardcover),C.J. Tudor,2019,3.62,28291,"Thriller,Horror,Mystery,Fiction,Thriller,Suspense,Mystery,Audiobook,Adult,Fantasy"
850,Little Star (Hardcover),John Ajvide Lindqvist,2010,3.63,6795,"Horror,Fiction,European Literature,Thriller,Fantasy,European Literature,Mystery,Cultural,Contemporary,Novels"
851,"Wayward (Wayward Pines, #2)",Blake Crouch,2013,4.14,58217,"Science Fiction,Thriller,Fiction,Horror,Mystery,Science Fiction,Apocalyptic,Thriller,Suspense,Audiobook"
852,The Nest (Kindle Edition),Kenneth Oppel,2015,3.73,10011,"Horror,Childrens,Fantasy,Young Adult,Fiction,Magical Realism,Childrens,Family,Childrens,Audiobook"
853,The Wolfen (Paperback),Whitley Strieber,1978,3.84,7159,"Horror,Fiction,Shapeshifters,Fantasy,Thriller,Holiday,Fantasy,Science Fiction,Fantasy,Mystery"
854,"Odd Apocalypse (Odd Thomas, #5)",Dean Koontz,2012,3.98,27560,"Horror,Fiction,Fantasy,Mystery,Fantasy,Thriller,Fantasy,Suspense,Fantasy,Paranormal"
855,"Gideon Falls, Vol.1: The Black Barn (Paperback)",Jeff Lemire,2018,4.15,6808,"Sequential Art,Sequential Art,Horror,Fiction,Graphic Novels Comics,Mystery,Comics,Fantasy,Thriller,Fantasy"
856,"Trials of Death (Cirque Du Freak, #5)",Darren Shan,2001,4.25,30421,"Fantasy,Young Adult,Horror,Paranormal,Fiction,Fantasy,Fantasy,Adventure,Childrens,Fantasy"
857,Herbert West—Reanimator (Paperback),H.P. Lovecraft,1922,3.85,5788,"Horror,Short Stories,Fiction,Horror,Classics,Science Fiction,Fantasy,Horror,Audiobook,Fantasy"
858,Violet (Paperback),Scott   Thomas,2019,3.55,2184,"Horror,Fiction,Thriller,Adult,Fantasy,Mystery,Fantasy,Paranormal,Suspense,Horror"
859,Juniper & Thorn (Hardcover),Ava Reid,2022,3.75,4357,"Fantasy,Horror,Gothic,Retellings,Adult,Fiction,Historical,Romance,Paranormal,Historical"
860,"Frozen Charlotte (Frozen Charlotte, #1)",Alex Bell,2014,4.22,9087,"Horror,Young Adult,Mystery,Fantasy,Thriller,Fantasy,Fiction,Paranormal,Contemporary,Fantasy"
861,"Something is Killing the Children, Vol. 2 (Paperback)",James Tynion IV,2020,4.25,6019,"Horror,Sequential Art,Sequential Art,Fantasy,Fiction,Graphic Novels Comics,Adult,Comics,Fantasy,Fantasy"
862,"A Deadly Education (The Scholomance, #1)",Naomi Novik,2020,4.01,110650,"Fantasy,Young Adult,Fiction,Fantasy,Horror,Young Adult,Audiobook,Fantasy,Fantasy,Science Fiction Fantasy"
863,The Remaking (Paperback),Clay McLeod Chapman,2019,3.25,2146,"Horror,Fiction,Adult,Fantasy,Paranormal,Thriller,Paranormal,Fantasy,Mystery,Fantasy"
864,The House of Thunder (Mass Market Paperback),Leigh Nichols,1982,3.8,18304,"Horror,Fiction,Thriller,Suspense,Mystery,Science Fiction,Thriller,Adult,Thriller,Audiobook"
865,"Contagion (Contagion, #1)",Erin Bowman,2018,3.89,5371,"Science Fiction,Horror,Young Adult,Thriller,Fiction,Horror,Audiobook,Mystery,Space,Young Adult"
866,The Dead Girls of Hysteria Hall (Hardcover),Katie Alender,2015,3.98,6935,"Horror,Young Adult,Fantasy,Paranormal,Mystery,Fantasy,Fiction,Fantasy,Young Adult,Thriller"
867,"Revival, Vol. 1: You're Among Friends (Paperback)",Tim Seeley,2012,3.86,8510,"Sequential Art,Sequential Art,Horror,Horror,Graphic Novels Comics,Fiction,Mystery,Comics,Fantasy,Fantasy"
868,Endless Night (Paperback),Richard Laymon,1993,3.93,5291,"Horror,Fiction,Horror,Thriller,Mystery,Suspense,Mystery,Dark,Adult"
869,Creature (Paperback),John Saul,1989,3.85,11003,"Horror,Fiction,Thriller,Science Fiction,Mystery,Suspense,Thriller,Young Adult,Adult,Sports"
870,A Lush and Seething Hell: Two Tales of Cosmic Horror (Hardcover),John Hornor Jacobs,2019,3.84,2077,"Horror,Fiction,Short Stories,Fantasy,Horror,Novella,Fantasy,Adult,Audiobook,Anthologies"
871,"Agents of Dreamland (Tinfoil Dossier, #1)",Caitlín R. Kiernan,2017,3.66,3808,"Horror,Science Fiction,Fiction,Fantasy,Novella,Horror,Fantasy,Speculative Fiction,Adult,Fantasy"
872,Cold Hand in Mine: Strange Stories (Hardcover),Robert Aickman,1974,3.98,2922,"Horror,Short Stories,Fiction,Fantasy,Fantasy,Gothic,Anthologies,Fantasy,Paranormal,European Literature"
873,The Lighthouse Witches (Paperback),C.J.  Cooke,2021,3.97,11279,"Fantasy,Horror,Mystery,Fiction,Paranormal,Gothic,Thriller,Fantasy,Thriller,Audiobook"
874,Darkness on the Edge of Town (Paperback),Brian Keene,2008,3.66,3668,"Horror,Fiction,Science Fiction,Mystery,Thriller,Science Fiction,Fantasy,Fantasy,Apocalyptic,Horror"
875,Wounds: Six Stories from the Border of Hell (Hardcover),Nathan Ballingrud,2019,4.07,2428,"Horror,Short Stories,Fiction,Fantasy,Anthologies,Adult,Anthologies,Fantasy,Audiobook,Short Stories"
876,In a Glass Darkly (Paperback),J. Sheridan Le Fanu,1872,3.84,5012,"Horror,Classics,Gothic,Short Stories,Fiction,Literature,Paranormal,Fantasy,Cultural,Historical"
877,"I Don't Want to Kill You (John Cleaver, #3)",Dan Wells,2011,4.23,10586,"Horror,Young Adult,Thriller,Fantasy,Fiction,Mystery,Fantasy,Fantasy,Mystery,Fantasy"
878,"Ashes (Ashes Trilogy, #1)",Ilsa J. Bick,2011,3.94,25033,"Young Adult,Horror,Science Fiction,Horror,Apocalyptic,Science Fiction,Fiction,Adventure,Fantasy,Science Fiction"
879,"The Whispering Skull (Lockwood & Co., #2)",Jonathan Stroud,2014,4.34,21516,"Fantasy,Young Adult,Mystery,Horror,Fantasy,Childrens,Paranormal,Fiction,Adventure,Fantasy"
880,The Legend of Sleepy Hollow and Other Stories (Paperback),Washington Irving,1820,3.93,54529,"Classics,Fiction,Short Stories,Horror,Fantasy,Gothic,Literature,Historical,Literature,Classics"
881,Thin Air: A Ghost Story (Hardcover),Michelle Paver,2016,3.82,6357,"Horror,Historical,Fiction,Historical,Thriller,Adventure,Paranormal,Fantasy,Mystery,Horror"
884,"Dearly Devoted Dexter (Dexter, #2)",Jeff Lindsay,2005,3.86,47948,"Fiction,Mystery,Thriller,Mystery,Horror,Suspense,Thriller,Audiobook,Adult,Humor"
885,Lovesickness (Hardcover),Junji Ito,2011,4.03,5572,"Sequential Art,Horror,Sequential Art,Sequential Art,Short Stories,Fiction,Fantasy,Adult,Fantasy,Cultural"
886,The Hollow Ones (Hardcover),Guillermo del Toro,2020,3.69,6089,"Horror,Fiction,Fantasy,Mystery,Thriller,Audiobook,Fantasy,Fantasy,Adult,Thriller"
887,1984 (Paperback),George Orwell,1949,4.19,4016101,"Classics,Fiction,Science Fiction,Science Fiction,Literature,Novels,Politics,Academic,Fantasy,Adult"
888,Tales of Mystery and Imagination (Hardcover),Edgar Allan Poe,1842,4.12,9107,"Classics,Horror,Fiction,Short Stories,Mystery,Gothic,Fantasy,Literature,Poetry,Literature"
889,A Night in the Lonesome October (Paperback),Roger Zelazny,1993,4.19,10326,"Fantasy,Horror,Fiction,Mystery,Holiday,Humor,Science Fiction,Paranormal,Fantasy,Fantasy"
890,"Club Dead (Sookie Stackhouse, #3)",Charlaine Harris,2003,4.01,229311,"Fantasy,Paranormal,Fantasy,Fantasy,Romance,Fiction,Mystery,Romance,Fantasy,Adult"
891,"The Killing Dance (Anita Blake, Vampire Hunter, #6)",Laurell K. Hamilton,1997,4.13,71046,"Fantasy,Paranormal,Fantasy,Fantasy,Romance,Romance,Horror,Fiction,Fantasy,Shapeshifters"
892,"Alien: Out of the Shadows (Canonical Alien Trilogy, #1)",Tim Lebbon,2013,3.8,9909,"Horror,Science Fiction,Audiobook,Fiction,Science Fiction,Thriller,Fantasy,Space,Media Tie In,Action"
893,One Rainy Night (Paperback),Richard Laymon,1991,3.87,4107,"Horror,Fiction,Horror,Thriller,Horror,Mystery,Fantasy,Pulp,Adult,Fantasy"
894,Nettle & Bone (Hardcover),T. Kingfisher,2022,4.25,18651,"Fantasy,Horror,Fiction,Adult,Fantasy,Paranormal,Audiobook,Fantasy,Fantasy,Science Fiction Fantasy"
895,The Bright Lands (Hardcover),John Fram,2020,3.43,3855,"Horror,Mystery,Fiction,LGBT,Thriller,Thriller,LGBT,Adult,Audiobook,Contemporary"
896,"Swamp Thing, Vol. 1: Saga of the Swamp Thing (Paperback)",Alan Moore,1983,4.22,25584,"Sequential Art,Sequential Art,Horror,Fantasy,Fiction,Graphic Novels Comics,Comics,Superheroes,Science Fiction,Comics"
897,The Howling (Mass Market Paperback),Gary Brandner,1977,3.95,13561,"Horror,Shapeshifters,Fiction,Fantasy,Thriller,Fantasy,Fantasy,Classics,Paranormal,Novels"
898,The Fifth Child (Paperback),Doris Lessing,1988,3.6,18301,"Fiction,Horror,Classics,Gothic,Novels,Nobel Prize,Literature,Contemporary,European Literature,Literary Fiction"
899,Pretty Girls (Paperback),Karin Slaughter,2015,4.03,254025,"Thriller,Mystery,Fiction,Thriller,Audiobook,Mystery,Suspense,Horror,Adult,Contemporary"
900,Hemlock Grove (Paperback),Brian McGreevy,2012,3.48,6755,"Horror,Fantasy,Fiction,Fantasy,Mystery,Shapeshifters,Paranormal,Fantasy,Young Adult,Fantasy"
901,Coraline (Hardcover),P. Craig Russell,2002,4.05,32156,"Sequential Art,Fantasy,Horror,Sequential Art,Fiction,Young Adult,Childrens,Childrens,Graphic Novels Comics,Adventure"
902,Dear Laura (Kindle Edition),Gemma Amor,2019,3.72,3202,"Horror,Novella,Fiction,Thriller,Mystery,Adult,Dark,Mystery,Short Stories,Thriller"
903,"The Ghost Next Door  (Goosebumps, #10)",R.L. Stine,1993,3.77,10529,"Horror,Childrens,Fiction,Young Adult,Childrens,Fantasy,Fantasy,Mystery,Paranormal,Thriller"
904,"Alice in Zombieland (White Rabbit Chronicles, #1)",Gena Showalter,2012,4.03,42772,"Young Adult,Horror,Fantasy,Fantasy,Romance,Horror,Retellings,Fantasy,Fiction,Fantasy"
905,The Between (Paperback),Tananarive Due,1995,4.08,2460,"Horror,Fiction,Fantasy,Thriller,Science Fiction,Speculative Fiction,Fantasy,Mystery,Cultural,Fantasy"
906,Ghoul (Paperback),Brian Keene,2007,3.86,4289,"Horror,Fiction,Horror,Young Adult,Fantasy,Fantasy,Adult,Fantasy,Novels,Audiobook"
907,"The Werewolf of Fever Swamp (Goosebumps, #14)",R.L. Stine,1993,3.84,14541,"Horror,Fiction,Childrens,Young Adult,Childrens,Fantasy,Shapeshifters,Mystery,Fantasy,Fantasy"
908,1922,Stephen King,2010,3.92,12330,"Horror,Fiction,Audiobook,Thriller,Short Stories,Historical,Novella,Mystery,Adult,Mystery"
909,Cuckoo Song (Paperback),Frances Hardinge,2014,3.96,7796,"Fantasy,Horror,Young Adult,Historical,Mystery,Childrens,Fiction,Historical,Fantasy,Childrens"
910,"Lair of Dreams (The Diviners, #2)",Libba Bray,2015,4.11,30412,"Fantasy,Young Adult,Historical,Fantasy,Mystery,Historical,Horror,Fiction,Audiobook,Fantasy"
911,Gil's All Fright Diner (Mass Market Paperback),A. Lee Martinez,2005,3.85,12799,"Fantasy,Horror,Humor,Fiction,Fantasy,Paranormal,Fantasy,Horror,Humor,Fantasy"
912,My Dearest Darkest (Paperback),Kayla Cottingham,2022,3.81,2631,"Horror,Young Adult,LGBT,LGBT,Fantasy,LGBT,Fantasy,Thriller,Mystery,Fiction"
913,Empire of Wild (Hardcover),Cherie Dimaline,2019,3.76,8897,"Horror,Fantasy,Fiction,Cultural,Thriller,Mystery,Fantasy,Adult,Audiobook,Adult Fiction"
914,"Dead of Night (Dead of Night, #1)",Jonathan Maberry,2011,3.98,6549,"Horror,Horror,Fiction,Science Fiction,Science Fiction,Adult,Apocalyptic,Thriller,Science Fiction,Fantasy"
915,House of Small Shadows (Hardcover),Adam Nevill,2013,3.4,2786,"Horror,Fiction,Mystery,Fantasy,Gothic,Adult,Fantasy,Suspense,Thriller,Fantasy"
916,Revelator (Hardcover),Daryl Gregory,2021,4.02,2960,"Horror,Fantasy,Fiction,Gothic,Historical,Gothic,Fantasy,Adult,Historical,Fantasy"
917,The Honeys (Hardcover),Ryan La Sala,2022,4.05,3192,"Horror,Young Adult,LGBT,Mystery,LGBT,Thriller,Contemporary,Fiction,Audiobook,Thriller"
918,"Carter & Lovecraft (Carter & Lovecraft, #1)",Jonathan L. Howard,2015,3.86,5468,"Horror,Fantasy,Mystery,Fiction,Fantasy,Horror,Audiobook,Fantasy,Science Fiction,Fantasy"
919,I Know What You Did Last Summer (Paperback),Lois Duncan,1973,3.45,14677,"Young Adult,Horror,Mystery,Fiction,Thriller,Suspense,Thriller,Young Adult,Realistic Fiction,Childrens"
920,After the People Lights Have Gone Off (Paperback),Stephen Graham Jones,2014,3.69,1693,"Horror,Short Stories,Fiction,Fantasy,Anthologies,Adult,Fantasy,Fantasy,Mystery,Anthologies"
921,The Night Strangers (Hardcover),Chris Bohjalian,2011,3.18,17071,"Horror,Fiction,Mystery,Thriller,Fantasy,Suspense,Paranormal,Fantasy,Audiobook,Fantasy"
922,"The Handmaid's Tale (The Handmaid's Tale, #1)",Margaret Atwood,1985,4.13,1819582,"Fiction,Classics,Science Fiction,Science Fiction,Feminism,Fantasy,Adult,Audiobook,Literature,Novels"
923,Let's Go Play at the Adams' (Paperback),Mendal W. Johnson,1974,3.49,2220,"Horror,Fiction,Thriller,Adult,Holiday,Suspense,Classics,Mystery,Mystery,Audiobook"
924,Scary Stories Treasury (Hardcover),Alvin Schwartz,1981,4.32,9077,"Horror,Fiction,Short Stories,Childrens,Young Adult,Childrens,Fantasy,Folklore,Classics,Fantasy"
925,Audrey Rose (Mass Market Paperback),Frank De Felitta,1975,3.89,21396,"Horror,Fiction,Thriller,Mystery,Fantasy,Fantasy,Suspense,Fantasy,Classics,Holiday"
926,"Perdido Street Station (New Crobuzon, #1)",China Miéville,2000,3.97,65390,"Fantasy,Fiction,Science Fiction,Science Fiction,Horror,Fantasy,Weird Fiction,Science Fiction Fantasy,Fantasy,Speculative Fiction"
927,The Houseguest and Other Stories (Paperback),Amparo Dávila,2018,3.75,5128,"Short Stories,Horror,Fiction,Fantasy,Magical Realism,Contemporary,Adult,Literary Fiction,Anthologies,Short Stories"
928,Follow Me to Ground (Hardcover),Sue Rainsford,2018,3.58,7005,"Fantasy,Horror,Fiction,Magical Realism,Adult,Audiobook,Literary Fiction,Adult Fiction,Cultural,Novels"
929,Castaways (Mass Market Paperback),Brian Keene,2009,3.62,3259,"Horror,Fiction,Thriller,Horror,Audiobook,Mystery,Adventure,Adventure,Adult,Contemporary"
930,"Burnt Offerings (Anita Blake, Vampire Hunter, #7)",Laurell K. Hamilton,1998,4.08,67900,"Fantasy,Paranormal,Fantasy,Fantasy,Romance,Romance,Horror,Fiction,Fantasy,Shapeshifters"
931,The Shunned House (Kindle Edition),H.P. Lovecraft,1937,3.54,5035,"Horror,Classics,Short Stories,Fiction,Horror,Fantasy,Gothic,Fantasy,Literature,Mystery"
932,The Sandman Vol. 5: A Game of You (Hardcover),Neil Gaiman,1992,4.41,61080,"Sequential Art,Sequential Art,Fantasy,Fiction,Horror,Graphic Novels Comics,Comics,Fantasy,Fantasy,Comics Manga"
933,"Monstress, Vol. 2: The Blood (Paperback)",Marjorie M. Liu,2017,4.3,18160,"Sequential Art,Fantasy,Sequential Art,Horror,Fiction,Graphic Novels Comics,Science Fiction,Adult,Comics,Fantasy"
